
Volume
 ==================== 
Volume,Unit,Category,Time,ID,
501.928,µm^3,Spot,1,906,
501.928,µm^3,Spot,1,914,
501.928,µm^3,Spot,1,917,
501.928,µm^3,Spot,1,921,
501.928,µm^3,Spot,1,923,
501.928,µm^3,Spot,1,933,
501.928,µm^3,Spot,1,936,
501.928,µm^3,Spot,1,937,
501.928,µm^3,Spot,1,939,
501.928,µm^3,Spot,1,941,
501.928,µm^3,Spot,1,949,
501.928,µm^3,Spot,1,952,
501.928,µm^3,Spot,1,965,
501.928,µm^3,Spot,1,978,
501.928,µm^3,Spot,1,989,
501.928,µm^3,Spot,1,994,
501.928,µm^3,Spot,1,997,
501.928,µm^3,Spot,1,1010,
501.928,µm^3,Spot,1,1018,
501.928,µm^3,Spot,1,1021,
501.928,µm^3,Spot,1,1033,
501.928,µm^3,Spot,1,1041,
501.928,µm^3,Spot,1,1043,
501.928,µm^3,Spot,1,1048,
501.928,µm^3,Spot,1,1054,
501.928,µm^3,Spot,1,1064,
501.928,µm^3,Spot,1,1065,
501.928,µm^3,Spot,1,1070,
501.928,µm^3,Spot,1,1073,
501.928,µm^3,Spot,1,1076,
501.928,µm^3,Spot,1,1077,
501.928,µm^3,Spot,1,1085,
501.928,µm^3,Spot,1,1091,
501.928,µm^3,Spot,1,1093,
501.928,µm^3,Spot,1,1094,
501.928,µm^3,Spot,1,1096,
501.928,µm^3,Spot,1,1098,
501.928,µm^3,Spot,1,1101,
501.928,µm^3,Spot,1,1105,
501.928,µm^3,Spot,1,1108,
501.928,µm^3,Spot,1,1109,
501.928,µm^3,Spot,1,1113,
501.928,µm^3,Spot,1,1124,
501.928,µm^3,Spot,1,1132,
501.928,µm^3,Spot,1,1133,
501.928,µm^3,Spot,1,1139,
501.928,µm^3,Spot,1,1146,
501.928,µm^3,Spot,1,1149,
501.928,µm^3,Spot,1,1150,
501.928,µm^3,Spot,1,1153,
501.928,µm^3,Spot,1,1154,
501.928,µm^3,Spot,1,1158,
501.928,µm^3,Spot,1,1165,
501.928,µm^3,Spot,1,1169,
501.928,µm^3,Spot,1,1180,
501.928,µm^3,Spot,1,1184,
501.928,µm^3,Spot,1,1185,
501.928,µm^3,Spot,1,1189,
501.928,µm^3,Spot,1,1193,
501.928,µm^3,Spot,1,1196,
501.928,µm^3,Spot,1,1198,
501.928,µm^3,Spot,1,1199,
501.928,µm^3,Spot,1,1201,
501.928,µm^3,Spot,1,1203,
501.928,µm^3,Spot,1,1209,
501.928,µm^3,Spot,1,1210,
501.928,µm^3,Spot,1,1211,
501.928,µm^3,Spot,1,1213,
501.928,µm^3,Spot,1,1216,
501.928,µm^3,Spot,1,1217,
501.928,µm^3,Spot,1,1218,
501.928,µm^3,Spot,1,1226,
501.928,µm^3,Spot,1,1228,
501.928,µm^3,Spot,1,1229,
501.928,µm^3,Spot,1,1232,
501.928,µm^3,Spot,1,1237,
501.928,µm^3,Spot,1,1241,
501.928,µm^3,Spot,1,1242,
501.928,µm^3,Spot,1,1243,
501.928,µm^3,Spot,1,1246,
501.928,µm^3,Spot,1,1258,
501.928,µm^3,Spot,1,1262,
501.928,µm^3,Spot,1,1264,
501.928,µm^3,Spot,1,1271,
501.928,µm^3,Spot,1,1284,
501.928,µm^3,Spot,1,1288,
501.928,µm^3,Spot,1,1291,
501.928,µm^3,Spot,1,1301,
501.928,µm^3,Spot,1,1303,
501.928,µm^3,Spot,1,1326,
501.928,µm^3,Spot,1,1327,
501.928,µm^3,Spot,1,1328,
501.928,µm^3,Spot,1,1331,
501.928,µm^3,Spot,1,1332,
501.928,µm^3,Spot,1,1334,
501.928,µm^3,Spot,1,1336,
501.928,µm^3,Spot,1,1339,
501.928,µm^3,Spot,1,1341,
501.928,µm^3,Spot,1,1346,
501.928,µm^3,Spot,1,1347,
501.928,µm^3,Spot,1,1351,
501.928,µm^3,Spot,1,1353,
501.928,µm^3,Spot,1,1354,
501.928,µm^3,Spot,1,1355,
501.928,µm^3,Spot,1,1357,
501.928,µm^3,Spot,1,1358,
501.928,µm^3,Spot,1,1359,
501.928,µm^3,Spot,1,1361,
501.928,µm^3,Spot,1,1362,
501.928,µm^3,Spot,1,1364,
501.928,µm^3,Spot,1,1370,
501.928,µm^3,Spot,1,1371,
501.928,µm^3,Spot,1,1372,
501.928,µm^3,Spot,1,1373,
501.928,µm^3,Spot,1,1375,
501.928,µm^3,Spot,1,1376,
501.928,µm^3,Spot,1,1382,
501.928,µm^3,Spot,1,1383,
501.928,µm^3,Spot,1,1389,
501.928,µm^3,Spot,1,1390,
501.928,µm^3,Spot,1,1392,
501.928,µm^3,Spot,1,1399,
501.928,µm^3,Spot,1,1402,
501.928,µm^3,Spot,1,1406,
501.928,µm^3,Spot,1,1410,
501.928,µm^3,Spot,1,1411,
501.928,µm^3,Spot,1,1415,
501.928,µm^3,Spot,1,1420,
501.928,µm^3,Spot,1,1435,
501.928,µm^3,Spot,1,1436,
501.928,µm^3,Spot,1,1439,
501.928,µm^3,Spot,1,1440,
501.928,µm^3,Spot,1,1444,
501.928,µm^3,Spot,1,1445,
501.928,µm^3,Spot,1,1446,
501.928,µm^3,Spot,1,1447,
501.928,µm^3,Spot,1,1448,
501.928,µm^3,Spot,1,1452,
501.928,µm^3,Spot,1,1456,
501.928,µm^3,Spot,1,1457,
501.928,µm^3,Spot,1,1460,
501.928,µm^3,Spot,1,1461,
501.928,µm^3,Spot,1,1463,
501.928,µm^3,Spot,1,1471,
501.928,µm^3,Spot,1,1478,
501.928,µm^3,Spot,1,1480,
501.928,µm^3,Spot,1,1489,
501.928,µm^3,Spot,1,1493,
501.928,µm^3,Spot,1,1495,
501.928,µm^3,Spot,1,1496,
501.928,µm^3,Spot,1,1506,
501.928,µm^3,Spot,1,1508,
501.928,µm^3,Spot,1,1509,
501.928,µm^3,Spot,1,1513,
501.928,µm^3,Spot,1,1534,
501.928,µm^3,Spot,1,1537,
501.928,µm^3,Spot,1,1543,
501.928,µm^3,Spot,1,1546,
501.928,µm^3,Spot,1,1547,
501.928,µm^3,Spot,1,1552,
501.928,µm^3,Spot,1,1553,
501.928,µm^3,Spot,1,1555,
501.928,µm^3,Spot,1,1567,
501.928,µm^3,Spot,1,1569,
501.928,µm^3,Spot,1,1572,
501.928,µm^3,Spot,1,1576,
501.928,µm^3,Spot,1,1589,
501.928,µm^3,Spot,1,1595,
501.928,µm^3,Spot,1,1615,
501.928,µm^3,Spot,1,1620,
501.928,µm^3,Spot,1,1634,
501.928,µm^3,Spot,1,1650,
501.928,µm^3,Spot,1,1651,
501.928,µm^3,Spot,1,1656,
501.928,µm^3,Spot,1,1657,
501.928,µm^3,Spot,1,1662,
501.928,µm^3,Spot,1,1665,
501.928,µm^3,Spot,1,1684,
501.928,µm^3,Spot,1,1690,
501.928,µm^3,Spot,1,1692,
501.928,µm^3,Spot,1,1694,
501.928,µm^3,Spot,1,1695,
501.928,µm^3,Spot,1,1697,
501.928,µm^3,Spot,1,1699,
501.928,µm^3,Spot,1,1700,
501.928,µm^3,Spot,1,1706,
501.928,µm^3,Spot,1,1710,
501.928,µm^3,Spot,1,1721,
501.928,µm^3,Spot,1,1725,
501.928,µm^3,Spot,1,1726,
501.928,µm^3,Spot,1,1732,
501.928,µm^3,Spot,1,1752,
501.928,µm^3,Spot,1,1768,
501.928,µm^3,Spot,1,1769,
501.928,µm^3,Spot,1,1775,
501.928,µm^3,Spot,1,1788,
501.928,µm^3,Spot,1,1815,
501.928,µm^3,Spot,1,1818,
501.928,µm^3,Spot,1,1824,
501.928,µm^3,Spot,1,1825,
501.928,µm^3,Spot,1,1837,
501.928,µm^3,Spot,1,1844,
501.928,µm^3,Spot,1,1845,
501.928,µm^3,Spot,1,1851,
501.928,µm^3,Spot,1,1857,
501.928,µm^3,Spot,1,1858,
501.928,µm^3,Spot,1,1864,
501.928,µm^3,Spot,1,1865,
501.928,µm^3,Spot,1,1870,
501.928,µm^3,Spot,1,1871,
501.928,µm^3,Spot,1,1893,
501.928,µm^3,Spot,1,1896,
501.928,µm^3,Spot,1,1898,
501.928,µm^3,Spot,1,1902,
501.928,µm^3,Spot,1,1914,
501.928,µm^3,Spot,1,1915,
501.928,µm^3,Spot,1,1920,
501.928,µm^3,Spot,1,1929,
501.928,µm^3,Spot,1,1936,
501.928,µm^3,Spot,1,1938,
501.928,µm^3,Spot,1,1941,
501.928,µm^3,Spot,1,1943,
501.928,µm^3,Spot,1,1945,
501.928,µm^3,Spot,1,1947,
501.928,µm^3,Spot,1,1948,
501.928,µm^3,Spot,1,1952,
501.928,µm^3,Spot,1,1954,
501.928,µm^3,Spot,1,1956,
501.928,µm^3,Spot,1,1957,
501.928,µm^3,Spot,1,1963,
501.928,µm^3,Spot,1,1974,
501.928,µm^3,Spot,1,1976,
501.928,µm^3,Spot,1,1983,
501.928,µm^3,Spot,1,1985,
501.928,µm^3,Spot,1,1990,
501.928,µm^3,Spot,1,2000,
501.928,µm^3,Spot,1,2004,
501.928,µm^3,Spot,1,2005,
501.928,µm^3,Spot,1,2007,
501.928,µm^3,Spot,1,2008,
501.928,µm^3,Spot,1,2014,
501.928,µm^3,Spot,1,2034,
501.928,µm^3,Spot,1,2037,
501.928,µm^3,Spot,1,2038,
501.928,µm^3,Spot,1,2042,
501.928,µm^3,Spot,1,2043,
501.928,µm^3,Spot,1,2044,
501.928,µm^3,Spot,1,2045,
501.928,µm^3,Spot,1,2052,
501.928,µm^3,Spot,1,2053,
501.928,µm^3,Spot,1,2054,
501.928,µm^3,Spot,1,2055,
501.928,µm^3,Spot,1,2057,
501.928,µm^3,Spot,1,2058,
501.928,µm^3,Spot,1,2060,
501.928,µm^3,Spot,1,2061,
501.928,µm^3,Spot,1,2072,
501.928,µm^3,Spot,1,2073,
501.928,µm^3,Spot,1,2078,
501.928,µm^3,Spot,1,2085,
501.928,µm^3,Spot,1,2098,
501.928,µm^3,Spot,1,2102,
501.928,µm^3,Spot,1,2103,
501.928,µm^3,Spot,1,2148,
501.928,µm^3,Spot,1,2177,
501.928,µm^3,Spot,1,2189,
501.928,µm^3,Spot,1,2191,
501.928,µm^3,Spot,1,2193,
501.928,µm^3,Spot,1,2194,
501.928,µm^3,Spot,1,2196,
501.928,µm^3,Spot,1,2197,
501.928,µm^3,Spot,1,2198,
501.928,µm^3,Spot,1,2199,
501.928,µm^3,Spot,1,2200,
501.928,µm^3,Spot,1,2201,
501.928,µm^3,Spot,1,2203,
501.928,µm^3,Spot,1,2211,
501.928,µm^3,Spot,1,2212,
501.928,µm^3,Spot,1,2230,
501.928,µm^3,Spot,1,2261,
501.928,µm^3,Spot,1,2266,
501.928,µm^3,Spot,1,2273,
501.928,µm^3,Spot,1,2457,
501.928,µm^3,Spot,1,2458,
501.928,µm^3,Spot,1,2471,
501.928,µm^3,Spot,1,2552,
501.928,µm^3,Spot,1,2661,
501.928,µm^3,Spot,2,2937,
501.928,µm^3,Spot,2,2938,
501.928,µm^3,Spot,2,2939,
501.928,µm^3,Spot,2,2971,
501.928,µm^3,Spot,2,3016,
501.928,µm^3,Spot,2,3018,
501.928,µm^3,Spot,2,3045,
501.928,µm^3,Spot,2,3046,
501.928,µm^3,Spot,2,3056,
501.928,µm^3,Spot,2,3065,
501.928,µm^3,Spot,2,3101,
501.928,µm^3,Spot,2,3127,
501.928,µm^3,Spot,2,3132,
501.928,µm^3,Spot,2,3135,
501.928,µm^3,Spot,2,3140,
501.928,µm^3,Spot,2,3144,
501.928,µm^3,Spot,2,3150,
501.928,µm^3,Spot,2,3154,
501.928,µm^3,Spot,2,3160,
501.928,µm^3,Spot,2,3175,
501.928,µm^3,Spot,2,3176,
501.928,µm^3,Spot,2,3177,
501.928,µm^3,Spot,2,3184,
501.928,µm^3,Spot,2,3185,
501.928,µm^3,Spot,2,3187,
501.928,µm^3,Spot,2,3213,
501.928,µm^3,Spot,2,3220,
501.928,µm^3,Spot,2,3235,
501.928,µm^3,Spot,2,3242,
501.928,µm^3,Spot,2,3243,
501.928,µm^3,Spot,2,3244,
501.928,µm^3,Spot,2,3245,
501.928,µm^3,Spot,2,3248,
501.928,µm^3,Spot,2,3250,
501.928,µm^3,Spot,2,3262,
501.928,µm^3,Spot,2,3264,
501.928,µm^3,Spot,2,3265,
501.928,µm^3,Spot,2,3279,
501.928,µm^3,Spot,2,3280,
501.928,µm^3,Spot,2,3295,
501.928,µm^3,Spot,2,3329,
501.928,µm^3,Spot,2,3330,
501.928,µm^3,Spot,2,3334,
501.928,µm^3,Spot,2,3339,
501.928,µm^3,Spot,2,3340,
501.928,µm^3,Spot,2,3350,
501.928,µm^3,Spot,2,3358,
501.928,µm^3,Spot,2,3359,
501.928,µm^3,Spot,2,3376,
501.928,µm^3,Spot,2,3402,
501.928,µm^3,Spot,2,3412,
501.928,µm^3,Spot,2,3414,
501.928,µm^3,Spot,2,3415,
501.928,µm^3,Spot,2,3419,
501.928,µm^3,Spot,2,3420,
501.928,µm^3,Spot,2,3425,
501.928,µm^3,Spot,2,3434,
501.928,µm^3,Spot,2,3446,
501.928,µm^3,Spot,2,3451,
501.928,µm^3,Spot,2,3467,
501.928,µm^3,Spot,2,3469,
501.928,µm^3,Spot,2,3470,
501.928,µm^3,Spot,2,3472,
501.928,µm^3,Spot,2,3474,
501.928,µm^3,Spot,2,3475,
501.928,µm^3,Spot,2,3477,
501.928,µm^3,Spot,2,3479,
501.928,µm^3,Spot,2,3480,
501.928,µm^3,Spot,2,3481,
501.928,µm^3,Spot,2,3483,
501.928,µm^3,Spot,2,3484,
501.928,µm^3,Spot,2,3491,
501.928,µm^3,Spot,2,3492,
501.928,µm^3,Spot,2,3497,
501.928,µm^3,Spot,2,3499,
501.928,µm^3,Spot,2,3503,
501.928,µm^3,Spot,2,3510,
501.928,µm^3,Spot,2,3512,
501.928,µm^3,Spot,2,3517,
501.928,µm^3,Spot,2,3518,
501.928,µm^3,Spot,2,3521,
501.928,µm^3,Spot,2,3525,
501.928,µm^3,Spot,2,3527,
501.928,µm^3,Spot,2,3532,
501.928,µm^3,Spot,2,3536,
501.928,µm^3,Spot,2,3539,
501.928,µm^3,Spot,2,3563,
501.928,µm^3,Spot,2,3577,
501.928,µm^3,Spot,2,3588,
501.928,µm^3,Spot,2,3590,
501.928,µm^3,Spot,2,3591,
501.928,µm^3,Spot,2,3605,
501.928,µm^3,Spot,2,3608,
501.928,µm^3,Spot,2,3611,
501.928,µm^3,Spot,2,3612,
501.928,µm^3,Spot,2,3615,
501.928,µm^3,Spot,2,3618,
501.928,µm^3,Spot,2,3619,
501.928,µm^3,Spot,2,3620,
501.928,µm^3,Spot,2,3622,
501.928,µm^3,Spot,2,3633,
501.928,µm^3,Spot,2,3635,
501.928,µm^3,Spot,2,3636,
501.928,µm^3,Spot,2,3637,
501.928,µm^3,Spot,2,3675,
501.928,µm^3,Spot,2,3679,
501.928,µm^3,Spot,2,3686,
501.928,µm^3,Spot,2,3687,
501.928,µm^3,Spot,2,3688,
501.928,µm^3,Spot,2,3693,
501.928,µm^3,Spot,2,3696,
501.928,µm^3,Spot,2,3702,
501.928,µm^3,Spot,2,3729,
501.928,µm^3,Spot,2,3732,
501.928,µm^3,Spot,2,3748,
501.928,µm^3,Spot,2,3749,
501.928,µm^3,Spot,2,3758,
501.928,µm^3,Spot,2,3760,
501.928,µm^3,Spot,2,3763,
501.928,µm^3,Spot,2,3768,
501.928,µm^3,Spot,2,3771,
501.928,µm^3,Spot,2,3776,
501.928,µm^3,Spot,2,3778,
501.928,µm^3,Spot,2,3783,
501.928,µm^3,Spot,2,3787,
501.928,µm^3,Spot,2,3802,
501.928,µm^3,Spot,2,3805,
501.928,µm^3,Spot,2,3809,
501.928,µm^3,Spot,2,3812,
501.928,µm^3,Spot,2,3813,
501.928,µm^3,Spot,2,3815,
501.928,µm^3,Spot,2,3818,
501.928,µm^3,Spot,2,3822,
501.928,µm^3,Spot,2,3823,
501.928,µm^3,Spot,2,3825,
501.928,µm^3,Spot,2,3829,
501.928,µm^3,Spot,2,3837,
501.928,µm^3,Spot,2,3840,
501.928,µm^3,Spot,2,3841,
501.928,µm^3,Spot,2,3842,
501.928,µm^3,Spot,2,3843,
501.928,µm^3,Spot,2,3849,
501.928,µm^3,Spot,2,3854,
501.928,µm^3,Spot,2,3855,
501.928,µm^3,Spot,2,3858,
501.928,µm^3,Spot,2,3859,
501.928,µm^3,Spot,2,3863,
501.928,µm^3,Spot,2,3867,
501.928,µm^3,Spot,2,3868,
501.928,µm^3,Spot,2,3869,
501.928,µm^3,Spot,2,3873,
501.928,µm^3,Spot,2,3874,
501.928,µm^3,Spot,2,3876,
501.928,µm^3,Spot,2,3887,
501.928,µm^3,Spot,2,3900,
501.928,µm^3,Spot,2,3904,
501.928,µm^3,Spot,2,3919,
501.928,µm^3,Spot,2,3925,
501.928,µm^3,Spot,2,3934,
501.928,µm^3,Spot,2,3942,
501.928,µm^3,Spot,2,3943,
501.928,µm^3,Spot,2,3948,
501.928,µm^3,Spot,2,3955,
501.928,µm^3,Spot,2,3956,
501.928,µm^3,Spot,2,3957,
501.928,µm^3,Spot,2,3959,
501.928,µm^3,Spot,2,3961,
501.928,µm^3,Spot,2,3963,
501.928,µm^3,Spot,2,3966,
501.928,µm^3,Spot,2,3968,
501.928,µm^3,Spot,2,3969,
501.928,µm^3,Spot,2,3975,
501.928,µm^3,Spot,2,3976,
501.928,µm^3,Spot,2,3979,
501.928,µm^3,Spot,2,3981,
501.928,µm^3,Spot,2,3982,
501.928,µm^3,Spot,2,3987,
501.928,µm^3,Spot,2,3988,
501.928,µm^3,Spot,2,3989,
501.928,µm^3,Spot,2,3999,
501.928,µm^3,Spot,2,4002,
501.928,µm^3,Spot,2,4008,
501.928,µm^3,Spot,2,4011,
501.928,µm^3,Spot,2,4014,
501.928,µm^3,Spot,2,4023,
501.928,µm^3,Spot,2,4032,
501.928,µm^3,Spot,2,4033,
501.928,µm^3,Spot,2,4047,
501.928,µm^3,Spot,2,4048,
501.928,µm^3,Spot,2,4051,
501.928,µm^3,Spot,2,4052,
501.928,µm^3,Spot,2,4053,
501.928,µm^3,Spot,2,4056,
501.928,µm^3,Spot,2,4058,
501.928,µm^3,Spot,2,4059,
501.928,µm^3,Spot,2,4062,
501.928,µm^3,Spot,2,4064,
501.928,µm^3,Spot,2,4079,
501.928,µm^3,Spot,2,4081,
501.928,µm^3,Spot,2,4082,
501.928,µm^3,Spot,2,4083,
501.928,µm^3,Spot,2,4085,
501.928,µm^3,Spot,2,4088,
501.928,µm^3,Spot,2,4090,
501.928,µm^3,Spot,2,4092,
501.928,µm^3,Spot,2,4103,
501.928,µm^3,Spot,2,4104,
501.928,µm^3,Spot,2,4107,
501.928,µm^3,Spot,2,4109,
501.928,µm^3,Spot,2,4121,
501.928,µm^3,Spot,2,4122,
501.928,µm^3,Spot,2,4125,
501.928,µm^3,Spot,2,4129,
501.928,µm^3,Spot,2,4138,
501.928,µm^3,Spot,2,4140,
501.928,µm^3,Spot,2,4141,
501.928,µm^3,Spot,2,4146,
501.928,µm^3,Spot,2,4148,
501.928,µm^3,Spot,2,4150,
501.928,µm^3,Spot,2,4151,
501.928,µm^3,Spot,2,4152,
501.928,µm^3,Spot,2,4158,
501.928,µm^3,Spot,2,4160,
501.928,µm^3,Spot,2,4163,
501.928,µm^3,Spot,2,4165,
501.928,µm^3,Spot,2,4169,
501.928,µm^3,Spot,2,4177,
501.928,µm^3,Spot,2,4190,
501.928,µm^3,Spot,2,4192,
501.928,µm^3,Spot,2,4193,
501.928,µm^3,Spot,2,4197,
501.928,µm^3,Spot,2,4202,
501.928,µm^3,Spot,2,4206,
501.928,µm^3,Spot,2,4222,
501.928,µm^3,Spot,2,4238,
501.928,µm^3,Spot,2,4241,
501.928,µm^3,Spot,2,4244,
501.928,µm^3,Spot,2,4245,
501.928,µm^3,Spot,2,4250,
501.928,µm^3,Spot,2,4253,
501.928,µm^3,Spot,2,4265,
501.928,µm^3,Spot,2,4268,
501.928,µm^3,Spot,2,4272,
501.928,µm^3,Spot,2,4273,
501.928,µm^3,Spot,2,4274,
501.928,µm^3,Spot,2,4276,
501.928,µm^3,Spot,2,4282,
501.928,µm^3,Spot,2,4288,
501.928,µm^3,Spot,2,4290,
501.928,µm^3,Spot,2,4294,
501.928,µm^3,Spot,2,4297,
501.928,µm^3,Spot,2,4299,
501.928,µm^3,Spot,2,4304,
501.928,µm^3,Spot,2,4305,
501.928,µm^3,Spot,2,4307,
501.928,µm^3,Spot,2,4345,
501.928,µm^3,Spot,2,4364,
501.928,µm^3,Spot,2,4385,
501.928,µm^3,Spot,2,4402,
501.928,µm^3,Spot,2,4404,
501.928,µm^3,Spot,2,4410,
501.928,µm^3,Spot,2,4414,
501.928,µm^3,Spot,2,4419,
501.928,µm^3,Spot,2,4423,
501.928,µm^3,Spot,2,4424,
501.928,µm^3,Spot,2,4431,
501.928,µm^3,Spot,2,4438,
501.928,µm^3,Spot,2,4448,
501.928,µm^3,Spot,2,4450,
501.928,µm^3,Spot,2,4464,
501.928,µm^3,Spot,2,4467,
501.928,µm^3,Spot,2,4468,
501.928,µm^3,Spot,2,4472,
501.928,µm^3,Spot,2,4485,
501.928,µm^3,Spot,2,4487,
501.928,µm^3,Spot,2,4491,
501.928,µm^3,Spot,2,4492,
501.928,µm^3,Spot,2,4493,
501.928,µm^3,Spot,2,4495,
501.928,µm^3,Spot,2,4497,
501.928,µm^3,Spot,2,4498,
501.928,µm^3,Spot,2,4499,
501.928,µm^3,Spot,2,4508,
501.928,µm^3,Spot,2,4520,
501.928,µm^3,Spot,2,4537,
501.928,µm^3,Spot,2,4538,
501.928,µm^3,Spot,2,4543,
501.928,µm^3,Spot,2,4544,
501.928,µm^3,Spot,2,4546,
501.928,µm^3,Spot,2,4550,
501.928,µm^3,Spot,2,4554,
501.928,µm^3,Spot,2,4562,
501.928,µm^3,Spot,2,4563,
501.928,µm^3,Spot,2,4567,
501.928,µm^3,Spot,2,4571,
501.928,µm^3,Spot,2,4572,
501.928,µm^3,Spot,2,4574,
501.928,µm^3,Spot,2,4580,
501.928,µm^3,Spot,2,4581,
501.928,µm^3,Spot,2,4583,
501.928,µm^3,Spot,2,4584,
501.928,µm^3,Spot,2,4585,
501.928,µm^3,Spot,2,4592,
501.928,µm^3,Spot,2,4596,
501.928,µm^3,Spot,2,4597,
501.928,µm^3,Spot,2,4606,
501.928,µm^3,Spot,2,4609,
501.928,µm^3,Spot,2,4616,
501.928,µm^3,Spot,2,4618,
501.928,µm^3,Spot,2,4621,
501.928,µm^3,Spot,2,4623,
501.928,µm^3,Spot,2,4651,
501.928,µm^3,Spot,2,4680,
501.928,µm^3,Spot,2,4694,
501.928,µm^3,Spot,2,4698,
501.928,µm^3,Spot,2,4699,
501.928,µm^3,Spot,2,4700,
501.928,µm^3,Spot,2,4701,
501.928,µm^3,Spot,2,4702,
501.928,µm^3,Spot,2,4704,
501.928,µm^3,Spot,2,4705,
501.928,µm^3,Spot,2,4706,
501.928,µm^3,Spot,2,4707,
501.928,µm^3,Spot,2,4715,
501.928,µm^3,Spot,2,4718,
501.928,µm^3,Spot,2,4721,
501.928,µm^3,Spot,2,4734,
501.928,µm^3,Spot,2,4764,
501.928,µm^3,Spot,2,4765,
501.928,µm^3,Spot,2,4768,
501.928,µm^3,Spot,2,4920,
501.928,µm^3,Spot,2,4922,
501.928,µm^3,Spot,2,4931,
501.928,µm^3,Spot,2,4941,
501.928,µm^3,Spot,2,4991,
501.928,µm^3,Spot,2,5111,
501.928,µm^3,Spot,2,5131,
501.928,µm^3,Spot,3,5245,
501.928,µm^3,Spot,3,5252,
501.928,µm^3,Spot,3,5324,
501.928,µm^3,Spot,3,5330,
501.928,µm^3,Spot,3,5331,
501.928,µm^3,Spot,3,5340,
501.928,µm^3,Spot,3,5357,
501.928,µm^3,Spot,3,5361,
